,geometry,SpeedLimit,STREETNAME,Over_pct,O5mph_pct,Speed_avg,SpeedO_avg,Spd5O_avg,element_type,highway,nodes,lanes,maxspeed,name,oneway_no,oneway_yes
530,"LINESTRING (-122.40670383569557 37.73630860399438, -122.40661886104832 37.73589687394972, -122.40645464679986 37.73551081291875, -122.40549457147884 37.734287050707984)",35,BAY SHORE BLVD,70.5,27.0,37.2,39.79,44.3,way,residential,"[65329515, 766917698]",nan,25,Boutwell Street,1,0
530,"LINESTRING (-122.40670383569557 37.73630860399438, -122.40661886104832 37.73589687394972, -122.40645464679986 37.73551081291875, -122.40549457147884 37.734287050707984)",35,BAY SHORE BLVD,70.5,27.0,37.2,39.79,44.3,way,motorway,"[32927645, 65331336]",2,65,Southern Embarcadero Freeway,0,1
530,"LINESTRING (-122.40670383569557 37.73630860399438, -122.40661886104832 37.73589687394972, -122.40645464679986 37.73551081291875, -122.40549457147884 37.734287050707984)",35,BAY SHORE BLVD,70.5,27.0,37.2,39.79,44.3,way,primary,"[766917698, 65324493]",4,35,Bayshore Boulevard,1,0
530,"LINESTRING (-122.40670383569557 37.73630860399438, -122.40661886104832 37.73589687394972, -122.40645464679986 37.73551081291875, -122.40549457147884 37.734287050707984)",35,BAY SHORE BLVD,70.5,27.0,37.2,39.79,44.3,way,primary,"[65324493, 766917698]",4,35,Bayshore Boulevard,1,0
530,"LINESTRING (-122.40670383569557 37.73630860399438, -122.40661886104832 37.73589687394972, -122.40645464679986 37.73551081291875, -122.40549457147884 37.734287050707984)",35,BAY SHORE BLVD,70.5,27.0,37.2,39.79,44.3,way,motorway,"[767741496, 65284937]",2,65,"['John F Foran Freeway', 'Southern Embarcadero Freeway']",0,1
531,"LINESTRING (-122.40187511783571 37.72696475903178, -122.40182242611229 37.726775260927006)",35,BAY SHORE BLVD,66.5,28.0,36.95,39.86,43.79,way,residential,"[65341141, 65341144]",nan,25,Fitzgerald Avenue,1,0
531,"LINESTRING (-122.40187511783571 37.72696475903178, -122.40182242611229 37.726775260927006)",35,BAY SHORE BLVD,66.5,28.0,36.95,39.86,43.79,way,residential,"[65341144, 65341141]",nan,25,Fitzgerald Avenue,1,0
532,"LINESTRING (-122.40182242611229 37.726775260927006, -122.40147123995057 37.72551628920818)",35,BAY SHORE BLVD,66.5,28.0,36.95,39.86,43.79,way,primary,"[65341144, 65291160]","['4', '5']",35,Bayshore Boulevard,1,0
533,"LINESTRING (-122.40147123995057 37.72551628920818, -122.40118291746988 37.72458825415888, -122.40078474764448 37.72361620881314)",35,BAY SHORE BLVD,66.5,28.0,36.95,39.86,43.79,way,primary,"[65341144, 65291160]","['4', '5']",35,Bayshore Boulevard,1,0
532,"LINESTRING (-122.40182242611229 37.726775260927006, -122.40147123995057 37.72551628920818)",35,BAY SHORE BLVD,66.5,28.0,36.95,39.86,43.79,way,primary,"[65291160, 65341144]","['4', '5']",35,Bayshore Boulevard,1,0
533,"LINESTRING (-122.40147123995057 37.72551628920818, -122.40118291746988 37.72458825415888, -122.40078474764448 37.72361620881314)",35,BAY SHORE BLVD,66.5,28.0,36.95,39.86,43.79,way,primary,"[65291160, 65341144]","['4', '5']",35,Bayshore Boulevard,1,0
534,"LINESTRING (-122.39975545016515 37.71385775919761, -122.40001668944927 37.71358403932242)",35,BAY SHORE BLVD,50.5,13.0,34.59,38.66,43.46,way,residential,"[65307534, 65307513]",nan,25,Hester Avenue,1,0
534,"LINESTRING (-122.39975545016515 37.71385775919761, -122.40001668944927 37.71358403932242)",35,BAY SHORE BLVD,50.5,13.0,34.59,38.66,43.46,way,residential,"[65307513, 65307534]",nan,25,Hester Avenue,1,0
534,"LINESTRING (-122.39975545016515 37.71385775919761, -122.40001668944927 37.71358403932242)",35,BAY SHORE BLVD,50.5,13.0,34.59,38.66,43.46,way,residential,"[65320727, 65307513]",nan,25,Lois Lane,0,1
535,"LINESTRING (-122.4267555427347 37.803936417350904, -122.42840027475881 37.80372712964824)",25,BAY ST,67.5,26.5,27.0,29.48,33.32,way,residential,"[65303162, 65296839]",nan,25,Franklin Street,1,0
535,"LINESTRING (-122.4267555427347 37.803936417350904, -122.42840027475881 37.80372712964824)",25,BAY ST,67.5,26.5,27.0,29.48,33.32,way,residential,"[65296839, 65303162]",nan,25,Franklin Street,1,0
537,"LINESTRING (-122.40524238686906 37.74305120508667, -122.40524261670058 37.742911539304245, -122.40558142580961 37.74245675226971)",35,BAY SHORE BLVD,32.0,10.0,32.72,38.88,43.0,way,residential,"[65324108, 65305572]",2,25,Flower Street,1,0
537,"LINESTRING (-122.40524238686906 37.74305120508667, -122.40524261670058 37.742911539304245, -122.40558142580961 37.74245675226971)",35,BAY SHORE BLVD,32.0,10.0,32.72,38.88,43.0,way,residential,"[65305572, 65324108]",2,25,Flower Street,1,0
537,"LINESTRING (-122.40524238686906 37.74305120508667, -122.40524261670058 37.742911539304245, -122.40558142580961 37.74245675226971)",35,BAY SHORE BLVD,32.0,10.0,32.72,38.88,43.0,way,primary,"[65324108, 65344762]",3,35,Bayshore Boulevard,0,1
537,"LINESTRING (-122.40524238686906 37.74305120508667, -122.40524261670058 37.742911539304245, -122.40558142580961 37.74245675226971)",35,BAY SHORE BLVD,32.0,10.0,32.72,38.88,43.0,way,secondary,"[65344762, 297273249]",nan,25,Oakdale Avenue,1,0
539,"LINESTRING (-122.40524238686906 37.74305120508667, -122.4054048806453 37.74298530842045, -122.40583815863472 37.74239176157535)",35,BAY SHORE BLVD,32.0,10.0,32.72,38.88,43.0,way,secondary,"[65344762, 297273249]",nan,25,Oakdale Avenue,1,0
537,"LINESTRING (-122.40524238686906 37.74305120508667, -122.40524261670058 37.742911539304245, -122.40558142580961 37.74245675226971)",35,BAY SHORE BLVD,32.0,10.0,32.72,38.88,43.0,way,secondary,"[297273249, 65344762]",nan,25,Oakdale Avenue,1,0
539,"LINESTRING (-122.40524238686906 37.74305120508667, -122.4054048806453 37.74298530842045, -122.40583815863472 37.74239176157535)",35,BAY SHORE BLVD,32.0,10.0,32.72,38.88,43.0,way,secondary,"[297273249, 65344762]",nan,25,Oakdale Avenue,1,0
538,"LINESTRING (-122.40558142580961 37.74245675226971, -122.40595812037053 37.74195110112685, -122.40637772966885 37.741376262510556, -122.40669450244711 37.740808767685685, -122.40680397362367 37.740277437421625, -122.4068651140371 37.73969642087954, -122.40697858517359 37.7395662723232)",35,BAY SHORE BLVD,32.0,10.0,32.72,38.88,43.0,way,tertiary,"[65312070, 295222775]",nan,25,Cortland Avenue,1,0
540,"LINESTRING (-122.40583815863472 37.74239176157535, -122.40610909601006 37.74202059884677, -122.40653343842651 37.74143927367425, -122.40691356711544 37.74076296987105, -122.40700495992019 37.74024226628774, -122.40705184845588 37.73970573469143, -122.40697858517359 37.7395662723232)",35,BAY SHORE BLVD,32.0,10.0,32.72,38.88,43.0,way,tertiary,"[65312070, 295222775]",nan,25,Cortland Avenue,1,0
538,"LINESTRING (-122.40558142580961 37.74245675226971, -122.40595812037053 37.74195110112685, -122.40637772966885 37.741376262510556, -122.40669450244711 37.740808767685685, -122.40680397362367 37.740277437421625, -122.4068651140371 37.73969642087954, -122.40697858517359 37.7395662723232)",35,BAY SHORE BLVD,32.0,10.0,32.72,38.88,43.0,way,tertiary,"[295222775, 65312070]",nan,25,Cortland Avenue,1,0
540,"LINESTRING (-122.40583815863472 37.74239176157535, -122.40610909601006 37.74202059884677, -122.40653343842651 37.74143927367425, -122.40691356711544 37.74076296987105, -122.40700495992019 37.74024226628774, -122.40705184845588 37.73970573469143, -122.40697858517359 37.7395662723232)",35,BAY SHORE BLVD,32.0,10.0,32.72,38.88,43.0,way,tertiary,"[295222775, 65312070]",nan,25,Cortland Avenue,1,0
538,"LINESTRING (-122.40558142580961 37.74245675226971, -122.40595812037053 37.74195110112685, -122.40637772966885 37.741376262510556, -122.40669450244711 37.740808767685685, -122.40680397362367 37.740277437421625, -122.4068651140371 37.73969642087954, -122.40697858517359 37.7395662723232)",35,BAY SHORE BLVD,32.0,10.0,32.72,38.88,43.0,way,primary,"[65312070, 65324108]","['2', '3']",35,Bayshore Boulevard,0,1
538,"LINESTRING (-122.40558142580961 37.74245675226971, -122.40595812037053 37.74195110112685, -122.40637772966885 37.741376262510556, -122.40669450244711 37.740808767685685, -122.40680397362367 37.740277437421625, -122.4068651140371 37.73969642087954, -122.40697858517359 37.7395662723232)",35,BAY SHORE BLVD,32.0,10.0,32.72,38.88,43.0,way,primary,"[7398767112, 295222775]","['2', '3']",35,Bayshore Boulevard,0,1
540,"LINESTRING (-122.40583815863472 37.74239176157535, -122.40610909601006 37.74202059884677, -122.40653343842651 37.74143927367425, -122.40691356711544 37.74076296987105, -122.40700495992019 37.74024226628774, -122.40705184845588 37.73970573469143, -122.40697858517359 37.7395662723232)",35,BAY SHORE BLVD,32.0,10.0,32.72,38.88,43.0,way,primary,"[7398767112, 295222775]","['2', '3']",35,Bayshore Boulevard,0,1
539,"LINESTRING (-122.40524238686906 37.74305120508667, -122.4054048806453 37.74298530842045, -122.40583815863472 37.74239176157535)",35,BAY SHORE BLVD,32.0,10.0,32.72,38.88,43.0,way,primary,"[297273249, 7398767112]",2,35,Bayshore Boulevard,0,1
541,"LINESTRING (-122.40697858517359 37.7395662723232, -122.40691098422157 37.73942969594007, -122.40692341909127 37.73929487584957, -122.40692734373214 37.73923439360375)",35,BAY SHORE BLVD,32.0,10.0,32.72,38.88,43.0,way,primary,"[65298178, 65312070]",3,35,Bayshore Boulevard,0,1
541,"LINESTRING (-122.40697858517359 37.7395662723232, -122.40691098422157 37.73942969594007, -122.40692341909127 37.73929487584957, -122.40692734373214 37.73923439360375)",35,BAY SHORE BLVD,32.0,10.0,32.72,38.88,43.0,way,residential,"[65298176, 65298178]",nan,25,Waterloo Street,1,0
541,"LINESTRING (-122.40697858517359 37.7395662723232, -122.40691098422157 37.73942969594007, -122.40692341909127 37.73929487584957, -122.40692734373214 37.73923439360375)",35,BAY SHORE BLVD,32.0,10.0,32.72,38.88,43.0,way,residential,"[65298178, 65298176]",nan,25,Waterloo Street,1,0
542,"LINESTRING (-122.40692734373214 37.73923439360375, -122.40693685159742 37.73908789234094, -122.40693983074705 37.73887616641046, -122.40694539369939 37.73869388024207, -122.40691574467094 37.73845572495048)",35,BAY SHORE BLVD,32.0,10.0,32.72,38.88,43.0,way,residential,"[65302893, 65298176]",nan,25,Marengo Street,1,0
542,"LINESTRING (-122.40692734373214 37.73923439360375, -122.40693685159742 37.73908789234094, -122.40693983074705 37.73887616641046, -122.40694539369939 37.73869388024207, -122.40691574467094 37.73845572495048)",35,BAY SHORE BLVD,32.0,10.0,32.72,38.88,43.0,way,residential,"[65298176, 65302893]",nan,25,Marengo Street,1,0
543,"LINESTRING (-122.40691574467094 37.73845572495048, -122.40686774175902 37.738143653976934, -122.40691050393404 37.737965866694935)",35,BAY SHORE BLVD,70.5,27.0,37.2,39.79,44.3,way,primary,"[65344932, 65302893]",2,35,Bayshore Boulevard,0,1
544,"LINESTRING (-122.40697858517359 37.7395662723232, -122.40705502102485 37.73945176356069, -122.40707011686904 37.739314604041574, -122.40711404636023 37.739059764197044)",35,BAY SHORE BLVD,32.0,10.0,32.72,38.88,43.0,way,primary,"[295222775, 766948544]",2,25,Bayshore Boulevard,0,1
544,"LINESTRING (-122.40697858517359 37.7395662723232, -122.40705502102485 37.73945176356069, -122.40707011686904 37.739314604041574, -122.40711404636023 37.739059764197044)",35,BAY SHORE BLVD,32.0,10.0,32.72,38.88,43.0,way,primary_link,"[766948544, 766948543]",1,25,nan,0,1
545,"LINESTRING (-122.40161548401365 37.80138107632712, -122.40179364571053 37.80231057928314)",25,BATTERY ST,44.0,9.0,24.1,28.14,32.56,way,residential,"[65312616, 65327388]",2,25,"['Front Street', 'Union Street']",1,0
545,"LINESTRING (-122.40161548401365 37.80138107632712, -122.40179364571053 37.80231057928314)",25,BATTERY ST,44.0,9.0,24.1,28.14,32.56,way,residential,"[65327388, 65312616]",2,25,"['Front Street', 'Union Street']",1,0
546,"LINESTRING (-122.40714628167004 37.80642781420816, -122.40948739952917 37.80613183434212)",25,BAY ST,82.0,43.5,28.98,30.51,33.61,way,residential,"[65296797, 65303198]",nan,25,Kearny Street,1,0
546,"LINESTRING (-122.40714628167004 37.80642781420816, -122.40948739952917 37.80613183434212)",25,BAY ST,82.0,43.5,28.98,30.51,33.61,way,residential,"[65303198, 65296797]",nan,25,Kearny Street,1,0
547,"LINESTRING (-122.41360416769697 37.80561847993699, -122.41524148543333 37.80541717200555)",25,BAY ST,50.5,11.5,24.95,28.34,32.87,way,residential,"[65296810, 65279852]",nan,25,Mason Street,1,0
547,"LINESTRING (-122.41360416769697 37.80561847993699, -122.41524148543333 37.80541717200555)",25,BAY ST,50.5,11.5,24.95,28.34,32.87,way,residential,"[65279852, 65296810]",nan,25,Mason Street,1,0
548,"LINESTRING (-122.48553232908063 37.77625245796717, -122.48660308064446 37.77620375171336)",25,BALBOA ST,49.2,10.49,24.44,28.38,33.49,way,residential,"[65322450, 65322448]",nan,25,26th Avenue,1,0
548,"LINESTRING (-122.48553232908063 37.77625245796717, -122.48660308064446 37.77620375171336)",25,BALBOA ST,49.2,10.49,24.44,28.38,33.49,way,residential,"[65322448, 65322450]",nan,25,26th Avenue,1,0
549,"LINESTRING (-122.48660308064446 37.77620375171336, -122.48766944209945 37.77615523490596)",25,BALBOA ST,51.0,8.5,24.65,27.93,32.59,way,residential,"[65293117, 65293116]",nan,25,27th Avenue,1,0
549,"LINESTRING (-122.48660308064446 37.77620375171336, -122.48766944209945 37.77615523490596)",25,BALBOA ST,51.0,8.5,24.65,27.93,32.59,way,residential,"[65293116, 65293117]",nan,25,27th Avenue,1,0
550,"LINESTRING (-122.49410397945907 37.775862147167466, -122.49517485372336 37.775813278786536)",25,BALBOA ST,29.5,3.0,22.88,27.51,32.0,way,residential,"[65299624, 65299628]",nan,25,34th Avenue,1,0
550,"LINESTRING (-122.49410397945907 37.775862147167466, -122.49517485372336 37.775813278786536)",25,BALBOA ST,29.5,3.0,22.88,27.51,32.0,way,residential,"[65299628, 65299624]",nan,25,34th Avenue,1,0
551,"LINESTRING (-122.50159788821986 37.77551996131719, -122.50267097036193 37.77547056807222)",25,BALBOA ST,39.5,8.5,23.92,28.27,32.88,way,residential,"[65342767, 65342765]",nan,25,41st Avenue,1,0
551,"LINESTRING (-122.50159788821986 37.77551996131719, -122.50267097036193 37.77547056807222)",25,BALBOA ST,39.5,8.5,23.92,28.27,32.88,way,residential,"[65342765, 65342767]",nan,25,41st Avenue,1,0
552,"LINESTRING (-122.44597388715628 37.79862601894016, -122.44616109059561 37.799556099087965)",25,BAKER ST,26.08,2.05,21.58,27.47,32.93,way,tertiary,"[65336838, 65364384]",2,25,Lombard Street,1,0
552,"LINESTRING (-122.44597388715628 37.79862601894016, -122.44616109059561 37.799556099087965)",25,BAKER ST,26.08,2.05,21.58,27.47,32.93,way,tertiary,"[65364384, 65336838]",2,25,Lombard Street,1,0
552,"LINESTRING (-122.44597388715628 37.79862601894016, -122.44616109059561 37.799556099087965)",25,BAKER ST,26.08,2.05,21.58,27.47,32.93,way,residential,"[355786765, 355786801]",1,25,Baker Street,0,1
552,"LINESTRING (-122.44597388715628 37.79862601894016, -122.44616109059561 37.799556099087965)",25,BAKER ST,26.08,2.05,21.58,27.47,32.93,way,residential,"[65307609, 355786765]",1,25,Baker Street,0,1
553,"LINESTRING (-122.41148412876001 37.74829828682542, -122.41161829316036 37.74824047463492, -122.41352888261481 37.74820224633779, -122.41366884452145 37.74825532924114)",25,CESAR CHAVEZ ST,37.5,10.0,23.45,28.47,32.5,way,primary,"[65317612, 65317798]",2,25,Cesar Chavez Street,0,1
553,"LINESTRING (-122.41148412876001 37.74829828682542, -122.41161829316036 37.74824047463492, -122.41352888261481 37.74820224633779, -122.41366884452145 37.74825532924114)",25,CESAR CHAVEZ ST,37.5,10.0,23.45,28.47,32.5,way,tertiary,"[258886228, 65317798]",nan,25,Harrison Street,1,0
554,"LINESTRING (-122.41148412876001 37.74829828682542, -122.41162826860727 37.7483411448749, -122.41353610510242 37.74830363176253, -122.41366884452145 37.74825532924114)",25,CESAR CHAVEZ ST,37.5,10.0,23.45,28.47,32.5,way,tertiary,"[258886228, 65317798]",nan,25,Harrison Street,1,0
553,"LINESTRING (-122.41148412876001 37.74829828682542, -122.41161829316036 37.74824047463492, -122.41352888261481 37.74820224633779, -122.41366884452145 37.74825532924114)",25,CESAR CHAVEZ ST,37.5,10.0,23.45,28.47,32.5,way,tertiary,"[65317798, 258886228]",nan,25,Harrison Street,1,0
554,"LINESTRING (-122.41148412876001 37.74829828682542, -122.41162826860727 37.7483411448749, -122.41353610510242 37.74830363176253, -122.41366884452145 37.74825532924114)",25,CESAR CHAVEZ ST,37.5,10.0,23.45,28.47,32.5,way,tertiary,"[65317798, 258886228]",nan,25,Harrison Street,1,0
555,"LINESTRING (-122.38947801803371 37.7501451079957, -122.39043303767161 37.750118341124285)",30,CESAR CHAVEZ ST,22.0,3.0,25.45,32.91,38.67,way,residential,"[65329940, 340160893]",nan,25,Minnesota Street,1,0
555,"LINESTRING (-122.38947801803371 37.7501451079957, -122.39043303767161 37.750118341124285)",30,CESAR CHAVEZ ST,22.0,3.0,25.45,32.91,38.67,way,residential,"[340160893, 65329940]",nan,25,Minnesota Street,1,0
557,"LINESTRING (-122.45899840096205 37.78318866479406, -122.45885866095128 37.78125706086356)",25,ARGUELLO BLVD,62.0,16.0,25.68,28.29,32.0,way,primary,"[258910909, 258910905]",3,25,Geary Boulevard,0,1
559,"LINESTRING (-122.45863789636674 37.77800834962804, -122.45858063002972 37.77725391795768)",25,ARGUELLO BLVD,65.83,28.64,26.8,29.52,32.79,way,tertiary,"[65315790, 65291752]","['4', '3']",30,Turk Boulevard,1,0
559,"LINESTRING (-122.45863789636674 37.77800834962804, -122.45858063002972 37.77725391795768)",25,ARGUELLO BLVD,65.83,28.64,26.8,29.52,32.79,way,tertiary,"[65291752, 65315790]","['3', '4']",30,Turk Boulevard,1,0
559,"LINESTRING (-122.45863789636674 37.77800834962804, -122.45858063002972 37.77725391795768)",25,ARGUELLO BLVD,65.83,28.64,26.8,29.52,32.79,way,residential,"[65315787, 65291752]",2,25,"['Willard Street North', 'Edward Street']",1,0
559,"LINESTRING (-122.45863789636674 37.77800834962804, -122.45858063002972 37.77725391795768)",25,ARGUELLO BLVD,65.83,28.64,26.8,29.52,32.79,way,residential,"[65291752, 65315787]",2,25,"['Edward Street', 'Willard Street North']",1,0
563,"LINESTRING (-122.46378494355014 37.711527137665236, -122.46397231988233 37.711633916385544, -122.46448371294503 37.711732141316126, -122.46515816653853 37.71181262084821, -122.4652702826011 37.711762059069166)",35,ALEMANY BLVD,49.5,16.0,34.74,39.05,43.34,way,secondary,"[65311243, 65311245]",2,35,Alemany Boulevard,0,1
563,"LINESTRING (-122.46378494355014 37.711527137665236, -122.46397231988233 37.711633916385544, -122.46448371294503 37.711732141316126, -122.46515816653853 37.71181262084821, -122.4652702826011 37.711762059069166)",35,ALEMANY BLVD,49.5,16.0,34.74,39.05,43.34,way,secondary,"[65311245, 338897049]",2,35,Alemany Boulevard,0,1
563,"LINESTRING (-122.46378494355014 37.711527137665236, -122.46397231988233 37.711633916385544, -122.46448371294503 37.711732141316126, -122.46515816653853 37.71181262084821, -122.4652702826011 37.711762059069166)",35,ALEMANY BLVD,49.5,16.0,34.74,39.05,43.34,way,secondary_link,"[612726655, 65311245]",1,25,nan,0,1
